data_id,node_id,kwh,location,timestamp,hour,day_of_week,month,pattern_type,anomaly
data_00001057,node_000006,0.287,"lat:33.8117,lon:-118.6411",1754924428,11,0,8,residential,False
data_00001058,node_000006,0.539,"lat:33.8117,lon:-118.6411",1754928028,12,0,8,residential,False
data_00001059,node_000006,0.543,"lat:33.8117,lon:-118.6411",1754931628,13,0,8,residential,False
data_00001060,node_000006,0.591,"lat:33.8117,lon:-118.6411",1754935228,14,0,8,residential,False
data_00001061,node_000006,0.547,"lat:33.8117,lon:-118.6411",1754938828,15,0,8,residential,False
data_00001062,node_000006,0.66,"lat:33.8117,lon:-118.6411",1754942428,16,0,8,residential,False
data_00001063,node_000006,0.455,"lat:33.8117,lon:-118.6411",1754946028,17,0,8,residential,False
data_00001064,node_000006,4.039,"lat:33.8117,lon:-118.6411",1754949628,18,0,8,residential,False
data_00001065,node_000006,3.2,"lat:33.8117,lon:-118.6411",1754953228,19,0,8,residential,False
data_00001066,node_000006,4.358,"lat:33.8117,lon:-118.6411",1754956828,20,0,8,residential,False
data_00001067,node_000006,3.619,"lat:33.8117,lon:-118.6411",1754960428,21,0,8,residential,False
data_00001068,node_000006,0.509,"lat:33.8117,lon:-118.6411",1754964028,22,0,8,residential,False
data_00001069,node_000006,0.582,"lat:33.8117,lon:-118.6411",1754967628,23,0,8,residential,False
data_00001070,node_000006,0.551,"lat:33.8117,lon:-118.6411",1754971228,0,1,8,residential,False
data_00001071,node_000006,0.603,"lat:33.8117,lon:-118.6411",1754974828,1,1,8,residential,False
data_00001072,node_000006,0.663,"lat:33.8117,lon:-118.6411",1754978428,2,1,8,residential,False
data_00001073,node_000006,0.541,"lat:33.8117,lon:-118.6411",1754982028,3,1,8,residential,False
data_00001074,node_000006,0.63,"lat:33.8117,lon:-118.6411",1754985628,4,1,8,residential,False
data_00001075,node_000006,0.494,"lat:33.8117,lon:-118.6411",1754989228,5,1,8,residential,False
data_00001076,node_000006,0.515,"lat:33.8117,lon:-118.6411",1754992828,6,1,8,residential,False
data_00001077,node_000006,0.604,"lat:33.8117,lon:-118.6411",1754996428,7,1,8,residential,False
data_00001078,node_000006,0.389,"lat:33.8117,lon:-118.6411",1755000028,8,1,8,residential,False
data_00001079,node_000006,0.686,"lat:33.8117,lon:-118.6411",1755003628,9,1,8,residential,False
data_00001080,node_000006,1.143,"lat:33.8117,lon:-118.6411",1755007228,10,1,8,residential,True
data_00001081,node_000006,0.719,"lat:33.8117,lon:-118.6411",1755010828,11,1,8,residential,False
data_00001082,node_000006,0.489,"lat:33.8117,lon:-118.6411",1755014428,12,1,8,residential,False
data_00001083,node_000006,0.436,"lat:33.8117,lon:-118.6411",1755018028,13,1,8,residential,False
data_00001084,node_000006,0.704,"lat:33.8117,lon:-118.6411",1755021628,14,1,8,residential,False
data_00001085,node_000006,0.546,"lat:33.8117,lon:-118.6411",1755025228,15,1,8,residential,False
data_00001086,node_000006,0.397,"lat:33.8117,lon:-118.6411",1755028828,16,1,8,residential,False
data_00001087,node_000006,0.607,"lat:33.8117,lon:-118.6411",1755032428,17,1,8,residential,False
data_00001088,node_000006,3.705,"lat:33.8117,lon:-118.6411",1755036028,18,1,8,residential,False
data_00001089,node_000006,4.962,"lat:33.8117,lon:-118.6411",1755039628,19,1,8,residential,False
data_00001090,node_000006,4.315,"lat:33.8117,lon:-118.6411",1755043228,20,1,8,residential,False
data_00001091,node_000006,4.141,"lat:33.8117,lon:-118.6411",1755046828,21,1,8,residential,False
data_00001092,node_000006,0.694,"lat:33.8117,lon:-118.6411",1755050428,22,1,8,residential,False
data_00001093,node_000006,0.497,"lat:33.8117,lon:-118.6411",1755054028,23,1,8,residential,False
data_00001094,node_000006,0.449,"lat:33.8117,lon:-118.6411",1755057628,0,2,8,residential,False
data_00001095,node_000006,0.431,"lat:33.8117,lon:-118.6411",1755061228,1,2,8,residential,False
data_00001096,node_000006,0.447,"lat:33.8117,lon:-118.6411",1755064828,2,2,8,residential,False
data_00001097,node_000006,0.517,"lat:33.8117,lon:-118.6411",1755068428,3,2,8,residential,False
data_00001098,node_000006,0.498,"lat:33.8117,lon:-118.6411",1755072028,4,2,8,residential,False
data_00001099,node_000006,0.552,"lat:33.8117,lon:-118.6411",1755075628,5,2,8,residential,False
data_00001100,node_000006,0.487,"lat:33.8117,lon:-118.6411",1755079228,6,2,8,residential,False
data_00001101,node_000006,0.414,"lat:33.8117,lon:-118.6411",1755082828,7,2,8,residential,False
data_00001102,node_000006,0.723,"lat:33.8117,lon:-118.6411",1755086428,8,2,8,residential,False
data_00001103,node_000006,0.491,"lat:33.8117,lon:-118.6411",1755090028,9,2,8,residential,False
data_00001104,node_000006,0.624,"lat:33.8117,lon:-118.6411",1755093628,10,2,8,residential,False
data_00001105,node_000006,0.448,"lat:33.8117,lon:-118.6411",1755097228,11,2,8,residential,False
data_00001106,node_000006,0.629,"lat:33.8117,lon:-118.6411",1755100828,12,2,8,residential,False
data_00001107,node_000006,0.417,"lat:33.8117,lon:-118.6411",1755104428,13,2,8,residential,False
data_00001108,node_000006,0.564,"lat:33.8117,lon:-118.6411",1755108028,14,2,8,residential,False
data_00001109,node_000006,0.472,"lat:33.8117,lon:-118.6411",1755111628,15,2,8,residential,False
data_00001110,node_000006,0.597,"lat:33.8117,lon:-118.6411",1755115228,16,2,8,residential,False
data_00001111,node_000006,0.72,"lat:33.8117,lon:-118.6411",1755118828,17,2,8,residential,False
data_00001112,node_000006,3.634,"lat:33.8117,lon:-118.6411",1755122428,18,2,8,residential,False
data_00001113,node_000006,4.201,"lat:33.8117,lon:-118.6411",1755126028,19,2,8,residential,False
data_00001114,node_000006,4.732,"lat:33.8117,lon:-118.6411",1755129628,20,2,8,residential,False
data_00001115,node_000006,3.755,"lat:33.8117,lon:-118.6411",1755133228,21,2,8,residential,False
data_00001116,node_000006,0.1,"lat:33.8117,lon:-118.6411",1755136828,22,2,8,residential,True
data_00001117,node_000006,0.567,"lat:33.8117,lon:-118.6411",1755140428,23,2,8,residential,False
data_00001118,node_000006,0.401,"lat:33.8117,lon:-118.6411",1755144028,0,3,8,residential,False
data_00001119,node_000006,0.488,"lat:33.8117,lon:-118.6411",1755147628,1,3,8,residential,False
data_00001120,node_000006,0.503,"lat:33.8117,lon:-118.6411",1755151228,2,3,8,residential,False
data_00001121,node_000006,0.573,"lat:33.8117,lon:-118.6411",1755154828,3,3,8,residential,False
data_00001122,node_000006,0.678,"lat:33.8117,lon:-118.6411",1755158428,4,3,8,residential,False
data_00001123,node_000006,0.472,"lat:33.8117,lon:-118.6411",1755162028,5,3,8,residential,False
data_00001124,node_000006,0.533,"lat:33.8117,lon:-118.6411",1755165628,6,3,8,residential,False
data_00001125,node_000006,0.551,"lat:33.8117,lon:-118.6411",1755169228,7,3,8,residential,False
data_00001126,node_000006,0.528,"lat:33.8117,lon:-118.6411",1755172828,8,3,8,residential,False
data_00001127,node_000006,0.436,"lat:33.8117,lon:-118.6411",1755176428,9,3,8,residential,False
data_00001128,node_000006,1.936,"lat:33.8117,lon:-118.6411",1755180028,10,3,8,residential,True
data_00001129,node_000006,0.519,"lat:33.8117,lon:-118.6411",1755183628,11,3,8,residential,False
data_00001130,node_000006,0.517,"lat:33.8117,lon:-118.6411",1755187228,12,3,8,residential,False
data_00001131,node_000006,0.6,"lat:33.8117,lon:-118.6411",1755190828,13,3,8,residential,False
data_00001132,node_000006,0.424,"lat:33.8117,lon:-118.6411",1755194428,14,3,8,residential,False
data_00001133,node_000006,0.497,"lat:33.8117,lon:-118.6411",1755198028,15,3,8,residential,False
data_00001134,node_000006,0.532,"lat:33.8117,lon:-118.6411",1755201628,16,3,8,residential,False
data_00001135,node_000006,0.618,"lat:33.8117,lon:-118.6411",1755205228,17,3,8,residential,False
data_00001136,node_000006,4.062,"lat:33.8117,lon:-118.6411",1755208828,18,3,8,residential,False
data_00001137,node_000006,4.318,"lat:33.8117,lon:-118.6411",1755212428,19,3,8,residential,False
data_00001138,node_000006,2.827,"lat:33.8117,lon:-118.6411",1755216028,20,3,8,residential,False
data_00001139,node_000006,4.038,"lat:33.8117,lon:-118.6411",1755219628,21,3,8,residential,False
data_00001140,node_000006,0.578,"lat:33.8117,lon:-118.6411",1755223228,22,3,8,residential,False
data_00001141,node_000006,0.495,"lat:33.8117,lon:-118.6411",1755226828,23,3,8,residential,False
data_00001142,node_000006,0.376,"lat:33.8117,lon:-118.6411",1755230428,0,4,8,residential,False
data_00001143,node_000006,0.539,"lat:33.8117,lon:-118.6411",1755234028,1,4,8,residential,False
data_00001144,node_000006,0.641,"lat:33.8117,lon:-118.6411",1755237628,2,4,8,residential,False
data_00001145,node_000006,0.584,"lat:33.8117,lon:-118.6411",1755241228,3,4,8,residential,False
data_00001146,node_000006,0.549,"lat:33.8117,lon:-118.6411",1755244828,4,4,8,residential,False
data_00001147,node_000006,0.476,"lat:33.8117,lon:-118.6411",1755248428,5,4,8,residential,False
data_00001148,node_000006,0.56,"lat:33.8117,lon:-118.6411",1755252028,6,4,8,residential,False
data_00001149,node_000006,0.397,"lat:33.8117,lon:-118.6411",1755255628,7,4,8,residential,False
data_00001150,node_000006,0.557,"lat:33.8117,lon:-118.6411",1755259228,8,4,8,residential,False
data_00001151,node_000006,0.457,"lat:33.8117,lon:-118.6411",1755262828,9,4,8,residential,False
data_00001152,node_000006,0.569,"lat:33.8117,lon:-118.6411",1755266428,10,4,8,residential,False
data_00001153,node_000006,0.59,"lat:33.8117,lon:-118.6411",1755270028,11,4,8,residential,False
data_00001154,node_000006,0.687,"lat:33.8117,lon:-118.6411",1755273628,12,4,8,residential,False
data_00001155,node_000006,0.649,"lat:33.8117,lon:-118.6411",1755277228,13,4,8,residential,False
data_00001156,node_000006,0.575,"lat:33.8117,lon:-118.6411",1755280828,14,4,8,residential,False
data_00001157,node_000006,0.531,"lat:33.8117,lon:-118.6411",1755284428,15,4,8,residential,False
data_00001158,node_000006,0.651,"lat:33.8117,lon:-118.6411",1755288028,16,4,8,residential,False
data_00001159,node_000006,0.581,"lat:33.8117,lon:-118.6411",1755291628,17,4,8,residential,False
data_00001160,node_000006,3.892,"lat:33.8117,lon:-118.6411",1755295228,18,4,8,residential,False
data_00001161,node_000006,3.434,"lat:33.8117,lon:-118.6411",1755298828,19,4,8,residential,False
data_00001162,node_000006,1.573,"lat:33.8117,lon:-118.6411",1755302428,20,4,8,residential,False
data_00001163,node_000006,4.042,"lat:33.8117,lon:-118.6411",1755306028,21,4,8,residential,False
data_00001164,node_000006,0.429,"lat:33.8117,lon:-118.6411",1755309628,22,4,8,residential,False
data_00001165,node_000006,0.662,"lat:33.8117,lon:-118.6411",1755313228,23,4,8,residential,False
data_00001166,node_000006,0.608,"lat:33.8117,lon:-118.6411",1755316828,0,5,8,residential,False
data_00001167,node_000006,0.623,"lat:33.8117,lon:-118.6411",1755320428,1,5,8,residential,False
data_00001168,node_000006,0.766,"lat:33.8117,lon:-118.6411",1755324028,2,5,8,residential,False
data_00001169,node_000006,0.652,"lat:33.8117,lon:-118.6411",1755327628,3,5,8,residential,False
data_00001170,node_000006,0.752,"lat:33.8117,lon:-118.6411",1755331228,4,5,8,residential,False
data_00001171,node_000006,0.748,"lat:33.8117,lon:-118.6411",1755334828,5,5,8,residential,False
data_00001172,node_000006,0.749,"lat:33.8117,lon:-118.6411",1755338428,6,5,8,residential,False
data_00001173,node_000006,0.709,"lat:33.8117,lon:-118.6411",1755342028,7,5,8,residential,False
data_00001174,node_000006,0.708,"lat:33.8117,lon:-118.6411",1755345628,8,5,8,residential,False
data_00001175,node_000006,0.686,"lat:33.8117,lon:-118.6411",1755349228,9,5,8,residential,False
data_00001176,node_000007,0.641,"lat:33.4489,lon:-111.8937",1754748028,10,5,8,residential,False
data_00001177,node_000007,0.66,"lat:33.4489,lon:-111.8937",1754751628,11,5,8,residential,False
data_00001178,node_000007,0.711,"lat:33.4489,lon:-111.8937",1754755228,12,5,8,residential,False
data_00001179,node_000007,0.626,"lat:33.4489,lon:-111.8937",1754758828,13,5,8,residential,False
data_00001180,node_000007,0.774,"lat:33.4489,lon:-111.8937",1754762428,14,5,8,residential,False
data_00001181,node_000007,0.772,"lat:33.4489,lon:-111.8937",1754766028,15,5,8,residential,False
data_00001182,node_000007,0.695,"lat:33.4489,lon:-111.8937",1754769628,16,5,8,residential,False
data_00001183,node_000007,0.616,"lat:33.4489,lon:-111.8937",1754773228,17,5,8,residential,False
data_00001184,node_000007,5.723,"lat:33.4489,lon:-111.8937",1754776828,18,5,8,residential,False
data_00001185,node_000007,3.628,"lat:33.4489,lon:-111.8937",1754780428,19,5,8,residential,False
data_00001186,node_000007,5.557,"lat:33.4489,lon:-111.8937",1754784028,20,5,8,residential,False
data_00001187,node_000007,4.831,"lat:33.4489,lon:-111.8937",1754787628,21,5,8,residential,False
data_00001188,node_000007,0.667,"lat:33.4489,lon:-111.8937",1754791228,22,5,8,residential,False
data_00001189,node_000007,0.766,"lat:33.4489,lon:-111.8937",1754794828,23,5,8,residential,False
data_00001190,node_000007,0.548,"lat:33.4489,lon:-111.8937",1754798428,0,6,8,residential,False
data_00001191,node_000007,0.786,"lat:33.4489,lon:-111.8937",1754802028,1,6,8,residential,False
data_00001192,node_000007,0.792,"lat:33.4489,lon:-111.8937",1754805628,2,6,8,residential,False
data_00001193,node_000007,0.639,"lat:33.4489,lon:-111.8937",1754809228,3,6,8,residential,False
data_00001194,node_000007,0.774,"lat:33.4489,lon:-111.8937",1754812828,4,6,8,residential,False
data_00001195,node_000007,0.532,"lat:33.4489,lon:-111.8937",1754816428,5,6,8,residential,False
data_00001196,node_000007,0.574,"lat:33.4489,lon:-111.8937",1754820028,6,6,8,residential,False
data_00001197,node_000007,0.831,"lat:33.4489,lon:-111.8937",1754823628,7,6,8,residential,False
data_00001198,node_000007,0.73,"lat:33.4489,lon:-111.8937",1754827228,8,6,8,residential,False
data_00001199,node_000007,0.598,"lat:33.4489,lon:-111.8937",1754830828,9,6,8,residential,False
data_00001200,node_000007,0.682,"lat:33.4489,lon:-111.8937",1754834428,10,6,8,residential,False
data_00001201,node_000007,0.838,"lat:33.4489,lon:-111.8937",1754838028,11,6,8,residential,False
data_00001202,node_000007,0.797,"lat:33.4489,lon:-111.8937",1754841628,12,6,8,residential,False
data_00001203,node_000007,0.567,"lat:33.4489,lon:-111.8937",1754845228,13,6,8,residential,False
data_00001204,node_000007,0.718,"lat:33.4489,lon:-111.8937",1754848828,14,6,8,residential,False
data_00001205,node_000007,0.612,"lat:33.4489,lon:-111.8937",1754852428,15,6,8,residential,False
data_00001206,node_000007,0.71,"lat:33.4489,lon:-111.8937",1754856028,16,6,8,residential,False
data_00001207,node_000007,0.85,"lat:33.4489,lon:-111.8937",1754859628,17,6,8,residential,False
data_00001208,node_000007,4.505,"lat:33.4489,lon:-111.8937",1754863228,18,6,8,residential,False
data_00001209,node_000007,5.036,"lat:33.4489,lon:-111.8937",1754866828,19,6,8,residential,False
data_00001210,node_000007,6.046,"lat:33.4489,lon:-111.8937",1754870428,20,6,8,residential,False
data_00001211,node_000007,5.893,"lat:33.4489,lon:-111.8937",1754874028,21,6,8,residential,False
data_00001212,node_000007,0.698,"lat:33.4489,lon:-111.8937",1754877628,22,6,8,residential,False
data_00001213,node_000007,0.612,"lat:33.4489,lon:-111.8937",1754881228,23,6,8,residential,False
data_00001214,node_000007,0.701,"lat:33.4489,lon:-111.8937",1754884828,0,0,8,residential,False
data_00001215,node_000007,0.494,"lat:33.4489,lon:-111.8937",1754888428,1,0,8,residential,False
data_00001216,node_000007,0.596,"lat:33.4489,lon:-111.8937",1754892028,2,0,8,residential,False
data_00001217,node_000007,0.61,"lat:33.4489,lon:-111.8937",1754895628,3,0,8,residential,False
data_00001218,node_000007,0.536,"lat:33.4489,lon:-111.8937",1754899228,4,0,8,residential,False
data_00001219,node_000007,0.765,"lat:33.4489,lon:-111.8937",1754902828,5,0,8,residential,False
data_00001220,node_000007,0.522,"lat:33.4489,lon:-111.8937",1754906428,6,0,8,residential,False
data_00001221,node_000007,0.684,"lat:33.4489,lon:-111.8937",1754910028,7,0,8,residential,False
data_00001222,node_000007,0.584,"lat:33.4489,lon:-111.8937",1754913628,8,0,8,residential,False
data_00001223,node_000007,0.639,"lat:33.4489,lon:-111.8937",1754917228,9,0,8,residential,False
data_00001224,node_000007,0.527,"lat:33.4489,lon:-111.8937",1754920828,10,0,8,residential,False
data_00001225,node_000007,0.626,"lat:33.4489,lon:-111.8937",1754924428,11,0,8,residential,False
data_00001226,node_000007,0.486,"lat:33.4489,lon:-111.8937",1754928028,12,0,8,residential,False
data_00001227,node_000007,0.6,"lat:33.4489,lon:-111.8937",1754931628,13,0,8,residential,False
data_00001228,node_000007,0.655,"lat:33.4489,lon:-111.8937",1754935228,14,0,8,residential,False
data_00001229,node_000007,0.516,"lat:33.4489,lon:-111.8937",1754938828,15,0,8,residential,False
data_00001230,node_000007,0.593,"lat:33.4489,lon:-111.8937",1754942428,16,0,8,residential,False
data_00001231,node_000007,0.592,"lat:33.4489,lon:-111.8937",1754946028,17,0,8,residential,False
data_00001232,node_000007,3.27,"lat:33.4489,lon:-111.8937",1754949628,18,0,8,residential,False
data_00001233,node_000007,4.105,"lat:33.4489,lon:-111.8937",1754953228,19,0,8,residential,False
data_00001234,node_000007,4.023,"lat:33.4489,lon:-111.8937",1754956828,20,0,8,residential,False
data_00001235,node_000007,3.615,"lat:33.4489,lon:-111.8937",1754960428,21,0,8,residential,False
data_00001236,node_000007,0.581,"lat:33.4489,lon:-111.8937",1754964028,22,0,8,residential,False
data_00001237,node_000007,0.52,"lat:33.4489,lon:-111.8937",1754967628,23,0,8,residential,False
data_00001238,node_000007,0.605,"lat:33.4489,lon:-111.8937",1754971228,0,1,8,residential,False
data_00001239,node_000007,0.492,"lat:33.4489,lon:-111.8937",1754974828,1,1,8,residential,False
